customer_id,sex,is_married,event_time,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
C1033,1,1,2024-05-02T05:39:11.604Z,0,0,0,0,1,0,0.6226027397260274
C1034,0,0,2024-05-02T05:39:11.604Z,1,0,0,0,0,0,0.10616438356164393
C1035,1,1,2024-05-02T05:39:11.605Z,0,0,0,1,0,0,0.35684931506849327
C1036,1,1,2024-05-02T05:39:11.605Z,0,0,0,1,0,0,0.4438356164383561
C1037,1,0,2024-05-02T05:39:11.606Z,0,0,0,0,1,0,0.13287671232876708
C1038,1,0,2024-05-02T05:39:11.607Z,0,0,0,0,0,1,0.5089041095890412
C1039,1,1,2024-05-02T05:39:11.607Z,0,0,0,0,0,1,0.4904109589041097
C1040,0,0,2024-05-02T05:39:11.608Z,1,0,0,0,0,0,0.6712328767123288
C1041,1,1,2024-05-02T05:39:11.608Z,0,0,1,0,0,0,0.32191780821917804
C1042,0,1,2024-05-02T05:39:11.609Z,0,0,0,0,0,1,0.8404109589041096
C1043,0,1,2024-05-02T05:39:11.610Z,0,0,0,0,1,0,0.28767123287671237
C1044,1,0,2024-05-02T05:39:11.610Z,0,0,0,0,0,1,0.7452054794520548
C1045,0,0,2024-05-02T05:39:11.611Z,0,0,0,1,0,0,0.5924657534246576
C1046,1,0,2024-05-02T05:39:11.611Z,0,1,0,0,0,0,0.16917808219178077
C1047,0,1,2024-05-02T05:39:11.612Z,0,0,0,0,0,1,0.5452054794520549
C1048,1,0,2024-05-02T05:39:11.613Z,0,0,0,0,0,1,0.3979452054794521
C1049,0,1,2024-05-02T05:39:11.613Z,0,1,0,0,0,0,0.7582191780821919
C1050,0,1,2024-05-02T05:39:11.614Z,0,1,0,0,0,0,0.9136986301369863
C1051,1,1,2024-05-02T05:39:11.615Z,0,0,0,0,1,0,0.9746575342465755
C1052,1,0,2024-05-02T05:39:11.615Z,0,0,0,1,0,0,0.3561643835616439
C1053,0,0,2024-05-02T05:39:11.616Z,0,1,0,0,0,0,0.5315068493150685
C1054,1,1,2024-05-02T05:39:11.616Z,0,0,1,0,0,0,0.9575342465753427
C1055,1,0,2024-05-02T05:39:11.617Z,0,0,0,0,1,0,0.06780821917808222
C1056,0,1,2024-05-02T05:39:11.617Z,0,0,0,0,0,1,0.5630136986301371
C1057,0,0,2024-05-02T05:39:11.618Z,1,0,0,0,0,0,0.19109589041095898
C1058,1,0,2024-05-02T05:39:11.619Z,0,1,0,0,0,0,0.4178082191780823
C1059,1,1,2024-05-02T05:39:11.619Z,0,0,0,0,0,1,0.2356164383561643
C1060,0,1,2024-05-02T05:39:11.620Z,1,0,0,0,0,0,0.8904109589041096
C1061,1,1,2024-05-02T05:39:11.620Z,0,1,0,0,0,0,0.8184931506849316
C1062,1,1,2024-05-02T05:39:11.621Z,0,0,0,1,0,0,0.32534246575342474
C1063,1,0,2024-05-02T05:39:11.622Z,0,1,0,0,0,0,0.47876712328767135
C1064,1,0,2024-05-02T05:39:11.622Z,0,0,0,0,0,1,0.7917808219178082
C1065,0,1,2024-05-02T05:39:11.623Z,0,0,0,0,1,0,0.5143835616438357
C1066,1,0,2024-05-02T05:39:11.623Z,0,0,1,0,0,0,0.8061643835616439
C1067,0,1,2024-05-02T05:39:11.624Z,0,0,0,0,0,1,0.7452054794520548
C1068,1,1,2024-05-02T05:39:11.624Z,0,0,1,0,0,0,0.15547945205479463
C1069,0,1,2024-05-02T05:39:11.625Z,1,0,0,0,0,0,0.8239726027397261
C1070,0,1,2024-05-02T05:39:11.625Z,0,0,1,0,0,0,0.40616438356164397
C1071,0,1,2024-05-02T05:39:11.626Z,0,0,1,0,0,0,0.8856164383561644
C1072,1,1,2024-05-02T05:39:11.627Z,0,1,0,0,0,0,0.8993150684931508
C1073,1,0,2024-05-02T05:39:11.627Z,0,1,0,0,0,0,0.15273972602739727
C1074,0,0,2024-05-02T05:39:11.628Z,0,0,0,1,0,0,0.37123287671232874
C1075,1,0,2024-05-02T05:39:11.628Z,0,0,0,0,0,1,0.8006849315068494
C1076,1,0,2024-05-02T05:39:11.629Z,0,0,0,0,0,1,0.016438356164383494
C1077,0,1,2024-05-02T05:39:11.630Z,0,0,0,1,0,0,0.5876712328767124
C1078,0,0,2024-05-02T05:39:11.631Z,1,0,0,0,0,0,0.042465753424657526
C1079,1,0,2024-05-02T05:39:11.631Z,0,0,0,0,0,1,0.3397260273972602
C1080,1,0,2024-05-02T05:39:11.632Z,0,1,0,0,0,0,0.3431506849315069
C1081,1,0,2024-05-02T05:39:11.632Z,0,0,0,1,0,0,0.9116438356164385
C1082,0,1,2024-05-02T05:39:11.633Z,0,0,0,1,0,0,0.20479452054794534
C1083,1,0,2024-05-02T05:39:11.634Z,0,0,0,0,0,1,0.6287671232876713
C1084,1,0,2024-05-02T05:39:11.634Z,0,0,0,1,0,0,0.0
C1085,1,1,2024-05-02T05:39:11.635Z,1,0,0,0,0,0,0.27602739726027403
C1086,1,1,2024-05-02T05:39:11.636Z,0,0,0,1,0,0,0.17260273972602747
C1087,0,0,2024-05-02T05:39:11.636Z,1,0,0,0,0,0,0.6554794520547946
C1088,1,1,2024-05-02T05:39:11.637Z,0,0,1,0,0,0,0.6013698630136988
C1089,1,0,2024-05-02T05:39:11.637Z,1,0,0,0,0,0,0.7986301369863014
C1090,1,0,2024-05-02T05:39:11.638Z,1,0,0,0,0,0,0.228082191780822
C1091,1,1,2024-05-02T05:39:11.639Z,1,0,0,0,0,0,0.8267123287671234
C1092,1,1,2024-05-02T05:39:11.639Z,0,0,0,1,0,0,0.3068493150684932
C1093,1,0,2024-05-02T05:39:11.640Z,0,0,1,0,0,0,0.9226027397260275
C1094,1,1,2024-05-02T05:39:11.641Z,0,0,0,0,1,0,0.5842465753424657
C1095,0,1,2024-05-02T05:39:11.641Z,0,0,0,1,0,0,0.5869863013698631
C1096,0,0,2024-05-02T05:39:11.642Z,0,0,1,0,0,0,0.06438356164383574
C1097,1,0,2024-05-02T05:39:11.643Z,0,0,0,0,0,1,0.3773972602739726
C1098,1,1,2024-05-02T05:39:11.643Z,1,0,0,0,0,0,0.36575342465753424
C1099,0,0,2024-05-02T05:39:11.644Z,1,0,0,0,0,0,0.004109589041095818
C1100,0,0,2024-05-02T05:39:11.644Z,0,0,0,0,0,1,0.6157534246575342
C1101,0,1,2024-05-02T05:39:11.645Z,0,0,1,0,0,0,0.12260273972602742
C1102,1,1,2024-05-02T05:39:11.646Z,0,0,0,1,0,0,0.9801369863013698
C1103,0,0,2024-05-02T05:39:11.646Z,0,0,0,0,0,0,0.8726027397260274
C1104,1,1,2024-05-02T05:39:11.647Z,0,0,0,0,0,1,0.893150684931507
C1105,1,1,2024-05-02T05:39:11.647Z,0,0,0,0,0,1,0.2554794520547945
C1106,1,1,2024-05-02T05:39:11.648Z,0,0,0,1,0,0,0.15547945205479463
C1107,1,0,2024-05-02T05:39:11.648Z,0,1,0,0,0,0,0.6226027397260274
C1108,0,0,2024-05-02T05:39:11.649Z,0,0,0,0,0,1,0.31438356164383574
C1109,0,1,2024-05-02T05:39:11.649Z,0,0,0,0,0,1,0.11780821917808226
C1110,0,1,2024-05-02T05:39:11.650Z,0,0,0,1,0,0,0.5184931506849315
C1111,0,1,2024-05-02T05:39:11.650Z,0,0,1,0,0,0,0.7102739726027398
C1112,1,1,2024-05-02T05:39:11.651Z,0,0,0,1,0,0,0.8890410958904109
C1113,1,1,2024-05-02T05:39:11.652Z,1,0,0,0,0,0,0.6520547945205479
C1114,0,0,2024-05-02T05:39:11.652Z,0,0,1,0,0,0,0.1657534246575343
C1115,0,1,2024-05-02T05:39:11.653Z,0,1,0,0,0,0,0.8294520547945206
C1116,1,0,2024-05-02T05:39:11.654Z,0,0,0,0,0,1,0.28219178082191787
C1117,1,0,2024-05-02T05:39:11.654Z,0,1,0,0,0,0,0.8883561643835616
C1118,0,1,2024-05-02T05:39:11.655Z,0,0,0,0,1,0,0.024657534246575352
C1119,1,1,2024-05-02T05:39:11.655Z,0,0,0,1,0,0,0.584931506849315
C1120,1,0,2024-05-02T05:39:11.656Z,1,0,0,0,0,0,0.44589041095890414
C1121,1,0,2024-05-02T05:39:11.657Z,1,0,0,0,0,0,0.12671232876712324
C1122,1,0,2024-05-02T05:39:11.657Z,0,0,0,0,1,0,0.8287671232876712
C1123,1,0,2024-05-02T05:39:11.658Z,0,0,1,0,0,0,0.22739726027397267
C1124,0,1,2024-05-02T05:39:11.658Z,0,0,0,0,0,1,0.34041095890410955
C1125,0,0,2024-05-02T05:39:11.659Z,0,0,1,0,0,0,0.55
C1126,1,1,2024-05-02T05:39:11.660Z,0,0,0,0,0,0,0.7363013698630136
C1127,0,1,2024-05-02T05:39:11.660Z,0,0,1,0,0,0,0.35479452054794525
C1128,1,1,2024-05-02T05:39:11.660Z,0,0,0,0,0,1,0.595890410958904
C1129,1,1,2024-05-02T05:39:11.661Z,0,0,0,1,0,0,0.5698630136986302
C1130,1,1,2024-05-02T05:39:11.662Z,0,0,0,0,0,1,0.9095890410958904
C1131,1,0,2024-05-02T05:39:11.662Z,1,0,0,0,0,0,0.717123287671233
C1132,0,1,2024-05-02T05:39:11.663Z,1,0,0,0,0,0,0.8972602739726028
C1133,0,1,2024-05-02T05:39:11.664Z,1,0,0,0,0,0,0.2356164383561643
C1134,1,0,2024-05-02T05:39:11.664Z,0,0,0,1,0,0,0.39863013698630145
C1135,0,1,2024-05-02T05:39:11.665Z,0,0,0,0,1,0,0.915068493150685
C1136,0,1,2024-05-02T05:39:11.666Z,1,0,0,0,0,0,0.00068493150684934
C1137,0,1,2024-05-02T05:39:11.666Z,0,0,1,0,0,0,0.004109589041095818
C1138,0,1,2024-05-02T05:39:11.667Z,0,0,0,0,0,1,0.9869863013698632
C1139,0,0,2024-05-02T05:39:11.667Z,1,0,0,0,0,0,0.023972602739726012
C1140,0,1,2024-05-02T05:39:11.668Z,0,0,0,0,1,0,0.12808219178082192
C1141,1,0,2024-05-02T05:39:11.669Z,0,0,0,0,1,0,0.6554794520547946
C1142,1,0,2024-05-02T05:39:11.669Z,0,1,0,0,0,0,0.35479452054794525
C1143,0,0,2024-05-02T05:39:11.670Z,0,0,0,0,0,0,0.3904109589041096
C1144,1,1,2024-05-02T05:39:11.670Z,0,1,0,0,0,0,0.9979452054794522
C1145,1,1,2024-05-02T05:39:11.671Z,0,0,1,0,0,0,0.5232876712328767
C1146,1,1,2024-05-02T05:39:11.672Z,1,0,0,0,0,0,0.2664383561643835
C1147,1,0,2024-05-02T05:39:11.673Z,0,0,0,0,0,1,0.7952054794520549
C1148,0,0,2024-05-02T05:39:11.673Z,0,0,0,1,0,0,0.1589041095890411
C1149,1,0,2024-05-02T05:39:11.674Z,1,0,0,0,0,0,0.05684931506849322
C1150,0,1,2024-05-02T05:39:11.674Z,1,0,0,0,0,0,0.5321917808219179
C1151,0,1,2024-05-02T05:39:11.675Z,0,0,1,0,0,0,0.042465753424657526
C1152,0,0,2024-05-02T05:39:11.675Z,0,0,0,0,0,1,0.4849315068493152
C1153,0,0,2024-05-02T05:39:11.676Z,0,0,0,1,0,0,0.656164383561644
C1154,0,0,2024-05-02T05:39:11.677Z,0,0,0,0,1,0,0.5643835616438357
C1155,0,1,2024-05-02T05:39:11.677Z,0,0,0,0,0,1,0.4438356164383561
C1156,1,1,2024-05-02T05:39:11.678Z,1,0,0,0,0,0,0.8582191780821917
C1157,0,1,2024-05-02T05:39:11.679Z,0,0,1,0,0,0,0.5623287671232877
C1158,0,1,2024-05-02T05:39:11.679Z,0,0,0,1,0,0,0.09383561643835625
C1159,0,0,2024-05-02T05:39:11.680Z,0,0,1,0,0,0,0.9020547945205479
C1160,1,0,2024-05-02T05:39:11.680Z,0,0,0,1,0,0,0.6808219178082191
C1161,1,1,2024-05-02T05:39:11.681Z,0,0,0,1,0,0,0.4986301369863013
C1162,1,0,2024-05-02T05:39:11.681Z,0,0,1,0,0,0,0.7952054794520549
C1163,1,0,2024-05-02T05:39:11.682Z,0,0,0,0,1,0,0.3582191780821917
C1164,1,0,2024-05-02T05:39:11.682Z,0,0,0,0,0,1,0.9767123287671233
C1165,1,0,2024-05-02T05:39:11.683Z,0,0,0,0,0,1,0.25068493150684934
C1166,0,1,2024-05-02T05:39:11.684Z,1,0,0,0,0,0,0.8554794520547946
C1167,1,0,2024-05-02T05:39:11.684Z,0,0,0,0,0,1,0.3650684931506849
C1168,0,0,2024-05-02T05:39:11.685Z,0,0,0,0,0,1,0.28150684931506853
C1169,0,0,2024-05-02T05:39:11.685Z,0,0,0,0,0,1,0.3226027397260274
C1170,1,1,2024-05-02T05:39:11.686Z,0,0,0,0,1,0,0.3958904109589041
C1171,0,0,2024-05-02T05:39:11.687Z,0,0,0,0,1,0,0.3849315068493151
C1172,1,0,2024-05-02T05:39:11.687Z,0,0,0,1,0,0,0.03424657534246567
C1173,0,0,2024-05-02T05:39:11.688Z,0,1,0,0,0,0,0.9767123287671233
C1174,0,1,2024-05-02T05:39:11.688Z,0,0,0,0,0,1,0.465068493150685
C1175,0,1,2024-05-02T05:39:11.689Z,0,0,0,0,0,0,0.7465753424657535
C1176,1,1,2024-05-02T05:39:11.690Z,0,0,1,0,0,0,0.08493150684931505
C1177,1,1,2024-05-02T05:39:11.690Z,0,0,0,1,0,0,0.7445205479452055
C1178,0,1,2024-05-02T05:39:11.691Z,0,0,0,0,0,1,0.6246575342465754
C1179,1,1,2024-05-02T05:39:11.691Z,0,0,0,1,0,0,0.6006849315068494
C1180,0,0,2024-05-02T05:39:11.692Z,0,0,1,0,0,0,0.7773972602739727
C1181,1,1,2024-05-02T05:39:11.692Z,1,0,0,0,0,0,0.6547945205479453
C1182,0,1,2024-05-02T05:39:11.693Z,0,1,0,0,0,0,0.5541095890410959
C1183,1,0,2024-05-02T05:39:11.694Z,0,0,0,1,0,0,0.42945205479452064
C1184,0,0,2024-05-02T05:39:11.694Z,0,1,0,0,0,0,0.7561643835616438
C1185,1,0,2024-05-02T05:39:11.695Z,0,0,0,0,1,0,0.7952054794520549
C1186,1,1,2024-05-02T05:39:11.695Z,1,0,0,0,0,0,0.045890410958904226
C1187,0,0,2024-05-02T05:39:11.696Z,1,0,0,0,0,0,0.5547945205479452
C1188,1,0,2024-05-02T05:39:11.697Z,1,0,0,0,0,0,0.5602739726027397
C1189,1,1,2024-05-02T05:39:11.698Z,0,0,0,0,0,1,0.9000000000000001
C1190,1,0,2024-05-02T05:39:11.698Z,0,0,0,0,1,0,0.9767123287671233
C1191,0,0,2024-05-02T05:39:11.699Z,0,0,0,0,1,0,0.2061643835616438
C1192,1,0,2024-05-02T05:39:11.699Z,0,1,0,0,0,0,0.4397260273972603
C1193,0,1,2024-05-02T05:39:11.700Z,0,0,0,0,0,1,0.6773972602739726
C1194,1,1,2024-05-02T05:39:11.700Z,0,1,0,0,0,0,0.4287671232876713
C1195,0,1,2024-05-02T05:39:11.701Z,0,1,0,0,0,0,0.08698630136986307
C1196,1,1,2024-05-02T05:39:11.702Z,0,0,0,0,0,1,0.5404109589041097
C1197,1,1,2024-05-02T05:39:11.702Z,0,0,0,0,0,1,0.18287671232876712
C1198,1,0,2024-05-02T05:39:11.703Z,1,0,0,0,0,0,0.7226027397260275
C1199,0,0,2024-05-02T05:39:11.704Z,0,1,0,0,0,0,0.3431506849315069
C1200,0,1,2024-05-02T05:39:11.704Z,0,0,0,0,0,1,0.5157534246575344
C1201,1,1,2024-05-02T05:39:11.705Z,0,0,1,0,0,0,0.4493150684931506
C1202,0,1,2024-05-02T05:39:11.705Z,0,0,0,0,0,1,0.20273972602739732
C1203,1,0,2024-05-02T05:39:11.706Z,0,0,0,0,0,1,0.27054794520547953
C1204,0,1,2024-05-02T05:39:11.706Z,0,0,0,0,0,1,0.004794520547945158
C1205,0,0,2024-05-02T05:39:11.707Z,0,1,0,0,0,0,0.42397260273972615
C1206,0,1,2024-05-02T05:39:11.707Z,0,0,0,0,0,1,0.5801369863013699
C1207,0,1,2024-05-02T05:39:11.708Z,0,1,0,0,0,0,0.5808219178082192
C1208,0,0,2024-05-02T05:39:11.709Z,1,0,0,0,0,0,0.9000000000000001
C1209,0,0,2024-05-02T05:39:11.709Z,0,0,0,0,0,1,0.6568493150684931
C1210,1,0,2024-05-02T05:39:11.710Z,0,0,0,1,0,0,0.08972602739726021
C1211,1,0,2024-05-02T05:39:11.711Z,0,0,0,1,0,0,0.041095890410958846
C1212,1,0,2024-05-02T05:39:11.711Z,0,0,0,1,0,0,0.8178082191780822
C1213,1,1,2024-05-02T05:39:11.712Z,0,0,0,0,1,0,0.834931506849315
C1214,1,1,2024-05-02T05:39:11.712Z,1,0,0,0,0,0,0.7863013698630137
C1215,1,1,2024-05-02T05:39:11.713Z,0,0,0,0,1,0,0.5383561643835617
C1216,1,1,2024-05-02T05:39:11.713Z,0,0,1,0,0,0,0.6712328767123288
C1217,0,1,2024-05-02T05:39:11.714Z,0,0,0,1,0,0,0.44999999999999996
C1218,1,1,2024-05-02T05:39:11.714Z,0,0,0,1,0,0,0.07054794520547958
C1219,1,0,2024-05-02T05:39:11.715Z,1,0,0,0,0,0,0.48424657534246585
C1220,1,0,2024-05-02T05:39:11.716Z,0,0,1,0,0,0,0.6417808219178083
C1221,1,0,2024-05-02T05:39:11.717Z,0,0,0,1,0,0,0.3883561643835616
C1222,0,0,2024-05-02T05:39:11.717Z,0,0,0,0,1,0,0.4876712328767123
C1223,0,1,2024-05-02T05:39:11.718Z,0,1,0,0,0,0,0.5041095890410958
C1224,1,0,2024-05-02T05:39:11.718Z,0,0,0,1,0,0,0.3397260273972602
C1225,1,0,2024-05-02T05:39:11.719Z,0,0,1,0,0,0,0.5876712328767124
C1226,0,1,2024-05-02T05:39:11.719Z,1,0,0,0,0,0,0.723972602739726
C1227,0,0,2024-05-02T05:39:11.720Z,0,0,0,0,1,0,0.019178082191780854
C1228,0,0,2024-05-02T05:39:11.720Z,0,0,1,0,0,0,0.6424657534246576
C1229,1,1,2024-05-02T05:39:11.721Z,1,0,0,0,0,0,0.03630136986301369
C1230,0,1,2024-05-02T05:39:11.721Z,0,0,0,1,0,0,0.5363013698630137
C1231,1,0,2024-05-02T05:39:11.722Z,1,0,0,0,0,0,0.4746575342465753
C1232,0,0,2024-05-02T05:39:11.723Z,0,1,0,0,0,0,0.19931506849315062
C1233,0,1,2024-05-02T05:39:11.723Z,0,0,0,0,0,1,0.22397260273972597
C1234,0,0,2024-05-02T05:39:11.724Z,0,0,0,0,0,1,0.49726027397260286
C1235,0,0,2024-05-02T05:39:11.725Z,0,0,0,0,0,1,0.2534246575342467
C1236,0,0,2024-05-02T05:39:11.725Z,0,0,0,0,0,1,0.7472602739726029
C1237,1,0,2024-05-02T05:39:11.726Z,1,0,0,0,0,0,0.4616438356164383
C1238,1,0,2024-05-02T05:39:11.727Z,0,1,0,0,0,0,0.09931506849315075
C1239,1,0,2024-05-02T05:39:11.727Z,0,0,0,1,0,0,0.7691780821917809
C1240,0,1,2024-05-02T05:39:11.728Z,0,0,0,0,0,1,0.32191780821917804
C1241,0,0,2024-05-02T05:39:11.729Z,0,1,0,0,0,0,0.4356164383561645
C1242,1,1,2024-05-02T05:39:11.729Z,0,0,0,1,0,0,0.956164383561644
C1243,1,1,2024-05-02T05:39:11.730Z,0,0,1,0,0,0,0.3226027397260274
C1244,1,0,2024-05-02T05:39:11.730Z,0,0,0,0,0,1,0.6143835616438356
C1245,1,0,2024-05-02T05:39:11.731Z,0,0,0,0,0,1,0.48835616438356166
C1246,1,1,2024-05-02T05:39:11.731Z,1,0,0,0,0,0,0.4958904109589042
C1247,1,1,2024-05-02T05:39:11.732Z,1,0,0,0,0,0,0.6246575342465754
C1248,1,0,2024-05-02T05:39:11.733Z,0,1,0,0,0,0,0.9376712328767125
C1249,0,0,2024-05-02T05:39:11.733Z,0,0,1,0,0,0,0.5547945205479452
C1250,1,0,2024-05-02T05:39:11.734Z,0,0,1,0,0,0,0.9602739726027396
C1251,1,1,2024-05-02T05:39:11.735Z,1,0,0,0,0,0,0.1404109589041096
C1252,0,1,2024-05-02T05:39:11.735Z,0,1,0,0,0,0,0.38561643835616444
C1253,0,0,2024-05-02T05:39:11.736Z,0,1,0,0,0,0,0.11438356164383556
C1254,1,0,2024-05-02T05:39:11.737Z,0,0,0,1,0,0,0.007534246575342518
C1255,0,1,2024-05-02T05:39:11.737Z,1,0,0,0,0,0,0.8150684931506849
C1256,0,0,2024-05-02T05:39:11.738Z,0,0,0,0,0,1,0.7452054794520548
C1257,1,0,2024-05-02T05:39:11.738Z,0,0,0,1,0,0,0.5712328767123287
C1258,1,1,2024-05-02T05:39:11.739Z,0,0,0,0,0,1,0.8041095890410959
C1259,0,0,2024-05-02T05:39:11.739Z,0,1,0,0,0,0,0.16643835616438363
C1260,1,0,2024-05-02T05:39:11.740Z,0,1,0,0,0,0,0.6308219178082193
C1261,0,0,2024-05-02T05:39:11.741Z,0,0,0,0,0,1,0.4184931506849314
C1262,0,0,2024-05-02T05:39:11.741Z,0,0,1,0,0,0,0.24246575342465748
C1263,1,0,2024-05-02T05:39:11.742Z,0,1,0,0,0,0,0.15958904109589045
C1264,1,0,2024-05-02T05:39:11.742Z,0,0,0,1,0,0,0.8828767123287671
C1265,0,0,2024-05-02T05:39:11.743Z,0,0,1,0,0,0,0.9541095890410958
C1266,1,1,2024-05-02T05:39:11.744Z,0,0,0,0,1,0,0.27465753424657535
C1267,0,0,2024-05-02T05:39:11.744Z,1,0,0,0,0,0,0.3979452054794521
C1268,1,1,2024-05-02T05:39:11.745Z,1,0,0,0,0,0,0.6643835616438356
C1269,0,1,2024-05-02T05:39:11.746Z,0,0,0,0,0,1,0.8780821917808219
C1270,1,1,2024-05-02T05:39:11.746Z,0,0,0,0,1,0,0.8184931506849316
C1271,0,1,2024-05-02T05:39:11.747Z,0,0,0,0,1,0,0.11575342465753424
C1272,1,0,2024-05-02T05:39:11.747Z,0,0,0,1,0,0,0.978082191780822
C1273,0,1,2024-05-02T05:39:11.748Z,0,0,0,0,1,0,0.8253424657534247
C1274,0,1,2024-05-02T05:39:11.749Z,0,0,1,0,0,0,0.3232876712328767
C1275,1,1,2024-05-02T05:39:11.749Z,0,1,0,0,0,0,0.48972602739726034
C1276,0,0,2024-05-02T05:39:11.750Z,0,0,0,0,0,1,0.042465753424657526
C1277,0,1,2024-05-02T05:39:11.750Z,0,0,0,0,1,0,0.6595890410958904
C1278,1,0,2024-05-02T05:39:11.751Z,0,0,0,1,0,0,0.42945205479452064
C1279,0,0,2024-05-02T05:39:11.751Z,1,0,0,0,0,0,0.23219178082191783
C1280,0,0,2024-05-02T05:39:11.752Z,1,0,0,0,0,0,0.004794520547945158
C1281,0,1,2024-05-02T05:39:11.753Z,0,0,0,1,0,0,0.7554794520547945
C1282,0,1,2024-05-02T05:39:11.753Z,1,0,0,0,0,0,0.19452054794520546
C1283,1,0,2024-05-02T05:39:11.754Z,0,1,0,0,0,0,0.3191780821917809
C1284,1,1,2024-05-02T05:39:11.754Z,0,0,0,0,0,1,0.06712328767123288
C1285,1,1,2024-05-02T05:39:11.755Z,1,0,0,0,0,0,0.5363013698630137
C1286,1,0,2024-05-02T05:39:11.755Z,0,0,0,0,0,1,0.08561643835616439
C1287,1,1,2024-05-02T05:39:11.756Z,0,1,0,0,0,0,0.526027397260274
C1288,1,0,2024-05-02T05:39:11.757Z,0,0,0,1,0,0,0.34794520547945207
C1289,0,0,2024-05-02T05:39:11.758Z,0,0,0,0,0,1,0.29863013698630136
C1290,1,1,2024-05-02T05:39:11.758Z,0,0,1,0,0,0,0.6150684931506849
C1291,1,0,2024-05-02T05:39:11.759Z,0,0,0,1,0,0,0.1732876712328768
C1292,1,0,2024-05-02T05:39:11.759Z,0,0,0,0,0,1,0.26369863013698636
C1293,0,0,2024-05-02T05:39:11.760Z,0,0,0,0,1,0,0.007534246575342518
C1294,0,0,2024-05-02T05:39:11.761Z,1,0,0,0,0,0,0.8520547945205479
C1295,0,1,2024-05-02T05:39:11.761Z,0,1,0,0,0,0,0.5431506849315069
C1296,1,1,2024-05-02T05:39:11.762Z,0,0,0,1,0,0,0.8136986301369864
C1297,0,1,2024-05-02T05:39:11.762Z,1,0,0,0,0,0,0.515068493150685
C1298,1,1,2024-05-02T05:39:11.763Z,0,1,0,0,0,0,0.5184931506849315
C1299,0,0,2024-05-02T05:39:11.764Z,0,0,0,0,0,1,0.7102739726027398
C1300,0,0,2024-05-02T05:39:11.764Z,0,0,0,0,0,1,0.27602739726027403
C1301,0,1,2024-05-02T05:39:11.765Z,1,0,0,0,0,0,0.5993150684931507
C1302,0,0,2024-05-02T05:39:11.765Z,0,0,1,0,0,0,0.715068493150685
C1303,1,0,2024-05-02T05:39:11.766Z,0,0,1,0,0,0,0.6376712328767125
C1304,1,0,2024-05-02T05:39:11.766Z,0,0,0,0,1,0,0.6315068493150686
C1305,0,1,2024-05-02T05:39:11.767Z,0,0,1,0,0,0,0.5643835616438357
C1306,1,1,2024-05-02T05:39:11.767Z,0,0,0,0,0,1,0.4726027397260275
C1307,1,0,2024-05-02T05:39:11.768Z,0,0,0,0,0,1,0.19383561643835612
C1308,1,0,2024-05-02T05:39:11.769Z,0,1,0,0,0,0,0.4287671232876713
C1309,0,0,2024-05-02T05:39:11.769Z,0,0,1,0,0,0,0.5301369863013699
C1310,0,1,2024-05-02T05:39:11.770Z,0,0,0,1,0,0,0.12123287671232874
C1311,0,0,2024-05-02T05:39:11.770Z,0,0,0,0,1,0,0.9404109589041094
C1312,0,0,2024-05-02T05:39:11.771Z,0,1,0,0,0,0,0.42397260273972615
C1313,0,1,2024-05-02T05:39:11.771Z,0,0,0,0,0,1,0.9554794520547945
C1314,0,1,2024-05-02T05:39:11.772Z,0,0,0,0,0,1,0.8260273972602741
C1315,0,0,2024-05-02T05:39:11.772Z,0,0,0,0,0,1,0.5582191780821919
C1316,1,0,2024-05-02T05:39:11.773Z,0,0,0,0,1,0,0.4253424657534246
C1317,0,0,2024-05-02T05:39:11.774Z,1,0,0,0,0,0,0.736986301369863
C1318,0,0,2024-05-02T05:39:11.774Z,1,0,0,0,0,0,0.8835616438356164
C1319,1,0,2024-05-02T05:39:11.775Z,0,1,0,0,0,0,0.7938356164383562
C1320,1,1,2024-05-02T05:39:11.776Z,1,0,0,0,0,0,0.5123287671232877
C1321,1,0,2024-05-02T05:39:11.776Z,0,0,0,1,0,0,0.8746575342465754
C1322,0,0,2024-05-02T05:39:11.777Z,0,0,0,0,1,0,0.12671232876712324
C1323,0,0,2024-05-02T05:39:11.777Z,0,0,0,1,0,0,0.023972602739726012
C1324,1,1,2024-05-02T05:39:11.778Z,1,0,0,0,0,0,0.022602739726027332
C1325,0,1,2024-05-02T05:39:11.778Z,0,1,0,0,0,0,0.8130136986301371
C1326,0,0,2024-05-02T05:39:11.779Z,0,1,0,0,0,0,0.7321917808219178
C1327,0,0,2024-05-02T05:39:11.780Z,0,0,0,0,0,1,0.40958904109589045
C1328,0,0,2024-05-02T05:39:11.780Z,1,0,0,0,0,0,0.22191780821917817
C1329,0,0,2024-05-02T05:39:11.781Z,0,0,0,0,0,1,0.08082191780821923
C1330,0,0,2024-05-02T05:39:11.782Z,0,1,0,0,0,0,0.9287671232876713
C1331,1,0,2024-05-02T05:39:11.782Z,0,0,0,1,0,0,0.8328767123287673
C1332,0,0,2024-05-02T05:39:11.783Z,0,0,1,0,0,0,0.4582191780821918
C1333,1,1,2024-05-02T05:39:11.783Z,1,0,0,0,0,0,0.3287671232876712
C1334,0,1,2024-05-02T05:39:11.784Z,0,0,0,1,0,0,0.05547945205479454
C1335,1,1,2024-05-02T05:39:11.785Z,0,0,0,0,0,1,0.7363013698630136
